,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,y
76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1
77,8.0,0.0,11.0,2.0,0.0,2.0,0.0,2.0,4.0,10.0,0.0,4.0,6.0,1.0,0.0,0.0,9.0,2.0,1.0,6.0,28.0,1.0,4.0,3.0,5.0,4.0,6.0,0.0,1.0,14.0,2.0,6.0,1.0,4.0,8.0,0.0,0.0,8.0,8.0,11.0,2.0,13.0,1.0,0.0,5.0,7.0,8.0,0.0,3.0,16.0,0.0,3.0,3.0,14.0,3.0,0.0,4.0,10.0,3.0,9.0,8.0,11.0,2.0,1.0,6.0,2.0,4.0,1.0,4.0,0.0,0.0,3.0,5.0,4.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,11.0,5.0,7.0,5.0,3.0,3.0,4.0,13.0,10.0,2.0,6.0,2.0,7.0,3.0,10.0,3.0,10.0,3.0,8.0,10.0,11.0,2.0,3.0,3.0,10.0,10.0,3.0,4.0,0.0,10.0,0.0,0.0,6.0,13.0,3.0,7.0,2.0,3.0,0.0,8.0,2.0,4.0,5.0,1.0,1.0,7.0,5.0,13.0,4.0,9.0,1.0,9.0,8.0,0.0,0.0,5.0,2.0,10.0,2.0,5.0,3.0,11.0,5.0,5.0,0.0,7.0,5.0,6.0,9.0,1
78,20.0,0.0,8.0,8.0,1.0,0.0,3.0,2.0,2.0,13.0,0.0,5.0,3.0,2.0,0.0,1.0,10.0,6.0,2.0,10.0,28.0,2.0,7.0,10.0,6.0,2.0,5.0,0.0,5.0,8.0,3.0,8.0,3.0,17.0,6.0,0.0,3.0,18.0,11.0,11.0,7.0,6.0,1.0,0.0,4.0,4.0,0.0,0.0,5.0,10.0,1.0,4.0,5.0,25.0,1.0,0.0,3.0,3.0,5.0,5.0,12.0,12.0,2.0,6.0,4.0,1.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,3.0,4.0,8.0,3.0,1.0,9.0,4.0,9.0,11.0,10.0,9.0,5.0,22.0,5.0,6.0,3.0,20.0,4.0,7.0,8.0,7.0,9.0,5.0,10.0,1.0,3.0,5.0,8.0,2.0,4.0,0.0,7.0,8.0,0.0,8.0,5.0,0.0,3.0,7.0,8.0,0.0,5.0,3.0,2.0,5.0,7.0,0.0,6.0,7.0,8.0,4.0,4.0,2.0,12.0,7.0,0.0,0.0,5.0,7.0,5.0,9.0,6.0,6.0,14.0,6.0,8.0,7.0,3.0,2.0,6.0,5.0,1
79,17.0,0.0,9.0,7.0,0.0,0.0,3.0,1.0,5.0,9.0,0.0,13.0,3.0,0.0,0.0,4.0,9.0,5.0,3.0,1.0,43.0,2.0,3.0,5.0,4.0,5.0,3.0,0.0,0.0,5.0,9.0,36.0,17.0,33.0,9.0,1.0,2.0,16.0,12.0,3.0,5.0,14.0,1.0,0.0,0.0,6.0,11.0,0.0,11.0,7.0,3.0,6.0,6.0,10.0,5.0,0.0,5.0,5.0,5.0,6.0,11.0,11.0,5.0,1.0,7.0,2.0,5.0,2.0,13.0,0.0,0.0,3.0,0.0,4.0,1.0,6.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,7.0,6.0,10.0,7.0,5.0,3.0,16.0,6.0,5.0,6.0,18.0,7.0,18.0,5.0,7.0,12.0,11.0,2.0,5.0,0.0,8.0,9.0,1.0,3.0,1.0,7.0,9.0,0.0,5.0,5.0,2.0,6.0,9.0,4.0,1.0,2.0,7.0,8.0,5.0,1.0,2.0,7.0,15.0,5.0,2.0,9.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,11.0,2.0,3.0,10.0,14.0,9.0,9.0,4.0,4.0,8.0,9.0,7.0,1
80,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
81,49.0,12.0,30.0,47.0,1.0,0.0,10.0,5.0,54.0,13.0,0.0,43.0,36.0,62.0,0.0,6.0,38.0,88.0,6.0,15.0,77.0,84.0,10.0,14.0,14.0,39.0,50.0,0.0,112.0,26.0,75.0,28.0,22.0,25.0,54.0,5.0,3.0,21.0,35.0,44.0,112.0,13.0,16.0,1.0,17.0,7.0,18.0,0.0,53.0,27.0,4.0,44.0,26.0,18.0,8.0,0.0,56.0,17.0,61.0,35.0,21.0,26.0,68.0,64.0,26.0,9.0,29.0,1.0,7.0,0.0,4.0,37.0,69.0,10.0,6.0,33.0,1.0,65.0,8.0,29.0,95.0,86.0,85.0,38.0,24.0,47.0,73.0,14.0,34.0,7.0,31.0,21.0,93.0,29.0,44.0,28.0,58.0,49.0,61.0,69.0,42.0,16.0,66.0,59.0,12.0,40.0,10.0,2.0,55.0,1.0,35.0,112.0,1.0,36.0,21.0,7.0,24.0,31.0,22.0,1.0,6.0,63.0,16.0,60.0,47.0,1.0,17.0,19.0,33.0,6.0,40.0,24.0,27.0,37.0,3.0,1.0,66.0,9.0,30.0,55.0,6.0,42.0,12.0,15.0,54.0,103.0,20.0,54.0,17.0,12.0,1
82,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1
83,3.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,6.0,2.0,0.0,0.0,6.0,7.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,5.0,6.0,11.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,10.0,0.0,7.0,4.0,3.0,1.0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,1
84,77.0,1.0,19.0,24.0,3.0,0.0,4.0,11.0,1.0,35.0,0.0,8.0,13.0,6.0,1.0,8.0,17.0,10.0,8.0,14.0,45.0,6.0,6.0,11.0,27.0,10.0,12.0,0.0,8.0,22.0,8.0,31.0,44.0,32.0,12.0,1.0,6.0,66.0,10.0,17.0,10.0,25.0,7.0,1.0,2.0,7.0,15.0,0.0,12.0,47.0,4.0,7.0,8.0,106.0,7.0,0.0,10.0,6.0,22.0,16.0,30.0,30.0,26.0,5.0,9.0,13.0,21.0,0.0,18.0,0.0,0.0,11.0,6.0,9.0,2.0,8.0,3.0,6.0,3.0,16.0,10.0,9.0,6.0,12.0,53.0,7.0,26.0,27.0,10.0,12.0,11.0,76.0,4.0,9.0,17.0,45.0,11.0,15.0,7.0,37.0,40.0,13.0,4.0,16.0,6.0,20.0,17.0,1.0,23.0,7.0,9.0,10.0,0.0,21.0,15.0,2.0,9.0,15.0,20.0,1.0,40.0,8.0,19.0,10.0,4.0,0.0,14.0,14.0,15.0,3.0,12.0,8.0,31.0,6.0,0.0,0.0,7.0,5.0,13.0,21.0,9.0,6.0,38.0,12.0,43.0,10.0,5.0,10.0,12.0,9.0,1
85,2.0,1.0,9.0,4.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,5.0,4.0,5.0,0.0,0.0,4.0,8.0,3.0,30.0,1.0,6.0,7.0,4.0,1.0,8.0,10.0,0.0,7.0,4.0,8.0,6.0,6.0,13.0,8.0,0.0,0.0,6.0,4.0,7.0,4.0,9.0,2.0,0.0,7.0,13.0,3.0,0.0,2.0,3.0,2.0,5.0,6.0,16.0,0.0,0.0,7.0,6.0,1.0,12.0,1.0,2.0,2.0,2.0,4.0,0.0,6.0,0.0,8.0,0.0,1.0,9.0,4.0,16.0,1.0,6.0,1.0,4.0,0.0,7.0,0.0,3.0,7.0,13.0,9.0,5.0,4.0,3.0,3.0,15.0,7.0,6.0,9.0,15.0,14.0,8.0,2.0,1.0,10.0,4.0,2.0,4.0,2.0,5.0,8.0,9.0,13.0,0.0,1.0,2.0,2.0,4.0,0.0,8.0,11.0,3.0,8.0,7.0,3.0,0.0,2.0,3.0,13.0,8.0,4.0,2.0,8.0,4.0,17.0,3.0,11.0,6.0,7.0,22.0,0.0,0.0,6.0,6.0,14.0,3.0,1.0,5.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,2.0,1
86,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,2.0,24.0,0.0,32.0,6.0,0.0,0.0,0.0,1.0,16.0,6.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,6.0,3.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,3.0,2.0,9.0,13.0,1.0,2.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,4.0,1.0,0.0,5.0,8.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0,10.0,5.0,1.0,6.0,7.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,7.0,4.0,7.0,1.0,2.0,2.0,3.0,1
87,8.0,0.0,32.0,12.0,1.0,0.0,0.0,6.0,4.0,7.0,0.0,37.0,16.0,1.0,0.0,1.0,16.0,3.0,2.0,12.0,1.0,4.0,11.0,10.0,5.0,10.0,1.0,0.0,2.0,10.0,6.0,33.0,7.0,56.0,30.0,0.0,0.0,9.0,8.0,13.0,2.0,0.0,28.0,0.0,5.0,4.0,23.0,0.0,5.0,1.0,4.0,3.0,4.0,8.0,10.0,0.0,15.0,5.0,14.0,9.0,1.0,0.0,5.0,4.0,9.0,2.0,15.0,4.0,20.0,1.0,0.0,8.0,0.0,0.0,7.0,1.0,4.0,3.0,1.0,20.0,6.0,7.0,4.0,9.0,13.0,13.0,7.0,7.0,15.0,0.0,3.0,8.0,3.0,10.0,8.0,10.0,38.0,16.0,3.0,10.0,30.0,30.0,7.0,9.0,4.0,6.0,1.0,0.0,1.0,0.0,32.0,6.0,1.0,10.0,13.0,2.0,7.0,27.0,6.0,0.0,7.0,12.0,19.0,7.0,2.0,1.0,7.0,37.0,6.0,7.0,7.0,2.0,20.0,4.0,2.0,1.0,1.0,6.0,14.0,19.0,3.0,26.0,0.0,15.0,10.0,6.0,4.0,1.0,4.0,7.0,1
88,14.0,4.0,16.0,40.0,1.0,0.0,7.0,0.0,42.0,7.0,0.0,21.0,22.0,35.0,0.0,6.0,35.0,75.0,8.0,4.0,8.0,33.0,5.0,5.0,6.0,15.0,18.0,0.0,51.0,19.0,33.0,10.0,30.0,21.0,31.0,2.0,4.0,21.0,33.0,23.0,42.0,4.0,2.0,0.0,9.0,8.0,7.0,0.0,46.0,7.0,3.0,27.0,13.0,29.0,5.0,0.0,32.0,13.0,34.0,22.0,1.0,6.0,65.0,33.0,21.0,5.0,24.0,1.0,4.0,1.0,2.0,22.0,36.0,2.0,1.0,24.0,5.0,42.0,4.0,17.0,93.0,80.0,68.0,24.0,5.0,27.0,45.0,9.0,34.0,4.0,18.0,14.0,58.0,13.0,21.0,20.0,34.0,28.0,47.0,36.0,34.0,9.0,41.0,31.0,4.0,24.0,2.0,0.0,44.0,1.0,25.0,58.0,0.0,20.0,11.0,2.0,10.0,14.0,9.0,0.0,2.0,33.0,17.0,31.0,40.0,2.0,9.0,16.0,17.0,6.0,21.0,24.0,11.0,15.0,0.0,1.0,46.0,2.0,19.0,53.0,6.0,33.0,5.0,13.0,23.0,43.0,8.0,15.0,4.0,1.0,1
89,6.0,1.0,18.0,9.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0,2.0,9.0,3.0,0.0,9.0,8.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,104.0,15.0,76.0,2.0,0.0,0.0,6.0,5.0,20.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,3.0,2.0,6.0,2.0,0.0,2.0,3.0,3.0,6.0,8.0,7.0,2.0,3.0,2.0,1.0,6.0,0.0,9.0,0.0,0.0,10.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,14.0,4.0,6.0,6.0,8.0,4.0,1.0,7.0,0.0,8.0,1.0,10.0,2.0,32.0,0.0,6.0,24.0,15.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,0.0,7.0,2.0,0.0,4.0,5.0,2.0,3.0,6.0,4.0,0.0,0.0,4.0,7.0,9.0,2.0,0.0,4.0,25.0,3.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,1.0,9.0,7.0,10.0,4.0,3.0,3.0,0.0,8.0,10.0,1
90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1
91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,1
92,0.0,38.0,45.0,13.0,3.0,1.0,14.0,6.0,115.0,7.0,0.0,44.0,71.0,205.0,3.0,10.0,14.0,131.0,5.0,1.0,0.0,176.0,13.0,4.0,10.0,136.0,75.0,0.0,107.0,54.0,88.0,15.0,9.0,21.0,83.0,6.0,2.0,3.0,69.0,67.0,91.0,7.0,16.0,4.0,35.0,10.0,5.0,2.0,110.0,3.0,16.0,102.0,20.0,9.0,2.0,0.0,45.0,57.0,12.0,28.0,5.0,9.0,46.0,78.0,21.0,11.0,20.0,4.0,3.0,8.0,25.0,80.0,269.0,8.0,1.0,43.0,11.0,161.0,15.0,10.0,84.0,118.0,154.0,64.0,12.0,33.0,45.0,11.0,50.0,15.0,40.0,5.0,152.0,28.0,39.0,12.0,83.0,47.0,158.0,95.0,0.0,10.0,133.0,44.0,13.0,54.0,2.0,19.0,65.0,7.0,42.0,106.0,0.0,15.0,23.0,12.0,20.0,10.0,23.0,3.0,4.0,54.0,9.0,25.0,133.0,5.0,22.0,25.0,41.0,11.0,22.0,107.0,8.0,37.0,1.0,2.0,93.0,5.0,31.0,12.0,2.0,44.0,3.0,16.0,86.0,40.0,29.0,80.0,22.0,6.0,1
93,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,4.0,2.0,1.0,0.0,0.0,7.0,3.0,4.0,10.0,0.0,1.0,3.0,7.0,2.0,4.0,1.0,0.0,2.0,2.0,4.0,11.0,2.0,23.0,3.0,1.0,1.0,8.0,1.0,8.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,5.0,1.0,0.0,2.0,2.0,10.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,0.0,6.0,5.0,2.0,4.0,2.0,14.0,4.0,6.0,1.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,7.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,7.0,4.0,3.0,2.0,1.0,7.0,2.0,3.0,5.0,0.0,4.0,4.0,0.0,5.0,6.0,12.0,0.0,2.0,6.0,1.0,8.0,2.0,1.0,9.0,1.0,3.0,6.0,5.0,7.0,2.0,3.0,0.0,0.0,2.0,6.0,3.0,5.0,2.0,5.0,2.0,9.0,4.0,0.0,2.0,4.0,7.0,4.0,1
94,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,6.0,2.0,8.0,16.0,0.0,0.0,9.0,7.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,20.0,2.0,13.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,8.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0,9.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,9.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,9.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,4.0,0.0,0.0,1.0,4.0,9.0,2.0,13.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,6.0,1.0,5.0,0.0,9.0,3.0,0.0,17.0,6.0,1.0,2.0,6.0,0.0,0.0,5.0,9.0,5.0,3.0,2.0,3.0,14.0,6.0,1.0,0.0,7.0,7.0,11.0,2.0,-1
95,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,8.0,12.0,3.0,0.0,9.0,7.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0,15.0,9.0,0.0,1.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,6.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,13.0,1.0,8.0,0.0,4.0,4.0,1.0,3.0,1.0,0.0,5.0,22.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,8.0,1.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,0.0,14.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,11.0,1.0,2.0,11.0,1.0,1.0,1.0,4.0,0.0,0.0,6.0,10.0,7.0,0.0,1.0,1.0,10.0,8.0,1.0,1.0,7.0,7.0,9.0,12.0,-1
96,0.0,3.0,4.0,6.0,1.0,0.0,6.0,3.0,6.0,3.0,0.0,2.0,1.0,26.0,0.0,1.0,6.0,5.0,12.0,19.0,0.0,0.0,8.0,6.0,0.0,10.0,8.0,0.0,4.0,9.0,3.0,18.0,14.0,14.0,3.0,0.0,1.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,6.0,17.0,1.0,0.0,6.0,6.0,7.0,11.0,9.0,5.0,0.0,0.0,5.0,14.0,1.0,4.0,6.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,3.0,0.0,6.0,9.0,39.0,19.0,1.0,16.0,0.0,7.0,5.0,2.0,7.0,1.0,8.0,8.0,11.0,2.0,4.0,4.0,0.0,4.0,1.0,7.0,12.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,12.0,0.0,6.0,1.0,13.0,3.0,2.0,2.0,7.0,0.0,1.0,2.0,0.0,7.0,6.0,1.0,6.0,3.0,5.0,0.0,4.0,2.0,6.0,3.0,17.0,0.0,12.0,2.0,3.0,18.0,4.0,6.0,0.0,7.0,0.0,0.0,7.0,6.0,3.0,1.0,1.0,2.0,10.0,24.0,3.0,2.0,7.0,4.0,17.0,4.0,-1
97,4.0,11.0,5.0,6.0,2.0,0.0,14.0,5.0,34.0,7.0,0.0,18.0,22.0,35.0,0.0,7.0,8.0,32.0,20.0,35.0,3.0,48.0,30.0,32.0,5.0,26.0,65.0,0.0,65.0,42.0,75.0,11.0,7.0,3.0,12.0,3.0,1.0,14.0,44.0,22.0,44.0,3.0,2.0,0.0,14.0,16.0,8.0,0.0,36.0,13.0,6.0,56.0,35.0,28.0,8.0,1.0,33.0,40.0,6.0,29.0,11.0,15.0,23.0,46.0,29.0,6.0,28.0,1.0,4.0,2.0,4.0,25.0,51.0,20.0,3.0,42.0,10.0,35.0,16.0,4.0,12.0,27.0,35.0,44.0,22.0,37.0,42.0,12.0,12.0,8.0,26.0,16.0,31.0,34.0,44.0,27.0,13.0,10.0,32.0,17.0,17.0,7.0,36.0,15.0,16.0,44.0,1.0,1.0,36.0,1.0,13.0,41.0,0.0,28.0,22.0,10.0,41.0,6.0,5.0,1.0,7.0,32.0,17.0,20.0,16.0,2.0,49.0,8.0,37.0,27.0,24.0,27.0,6.0,32.0,1.0,1.0,35.0,6.0,13.0,4.0,5.0,20.0,8.0,56.0,23.0,15.0,35.0,21.0,17.0,26.0,-1
